#Network Station Location Channel Quality SampleRate Earliest                    Latest                     
FR       ARBF    00       HHZ     M       100.0      2019-01-06T00:00:01.110501Z 2019-01-06T23:59:59.680501Z
FR       ARBF    00       HHZ     M       100.0      2019-01-07T00:00:01.060500Z 2019-01-07T10:04:13.260500Z
FR       ARBF    00       HHZ     M       100.0      2019-01-07T10:08:52.480500Z 2019-01-08T09:16:07.120500Z
FR       ARBF    00       HHZ     M       100.0      2019-01-08T10:51:08.180501Z 2019-01-08T23:59:59.720501Z
FR       ARBF    00       HHZ     M       100.0      2019-01-09T00:00:00.880501Z 2019-01-12T00:00:00.130500Z
FR       ARBF    00       HHZ     M       100.0      2019-01-12T00:00:00.140501Z 2019-01-17T00:00:00.640500Z
FR       ARBF    00       HHZ     M       100.0      2019-01-17T00:00:00.650501Z 2019-01-17T23:59:59.720501Z
FR       ARBF    00       HHZ     M       100.0      2019-01-18T00:00:00.940500Z 2019-01-22T23:59:59.900500Z
FR       ARBF    00       HHZ     M       100.0      2019-01-23T00:00:01.210500Z 2019-01-26T00:00:00.160500Z
FR       ARBF    00       HHZ     M       100.0      2019-01-26T00:00:00.170501Z 2019-01-26T23:59:59.840501Z
FR       ARBF    00       HHZ     M       100.0      2019-01-27T00:00:01.090500Z 2019-01-28T23:59:59.690500Z
FR       ARBF    00       HHZ     M       100.0      2019-01-29T00:00:00.900501Z 2019-01-30T23:59:59.970500Z
FR       ARBF    00       HHZ     M       100.0      2019-01-31T00:00:01.400501Z 2019-01-31T23:59:59.840501Z
FR       ARBF    00       HHZ     M       100.0      2019-02-01T00:00:01.100500Z 2019-02-05T23:59:59.950500Z
FR       ARBF    00       HHZ     M       100.0      2019-02-06T00:00:01.200500Z 2019-02-06T23:59:59.530500Z
FR       ARBF    00       HHZ     M       100.0      2019-02-07T00:00:00.920501Z 2019-02-07T23:59:59.700501Z
FR       ARBF    00       HHZ     M       100.0      2019-02-08T00:00:00.960500Z 2019-02-08T23:59:59.940500Z
FR       ARBF    00       HHZ     M       100.0      2019-02-09T00:00:01.350500Z 2019-02-12T00:00:00.410500Z
FR       ARBF    00       HHZ     M       100.0      2019-02-12T00:00:00.420501Z 2019-02-13T23:59:59.500501Z
FR       ARBF    00       HHZ     M       100.0      2019-02-14T00:00:00.690500Z 2019-02-15T23:59:59.600500Z
FR       ARBF    00       HHZ     M       100.0      2019-02-16T00:00:00.790500Z 2019-02-16T23:59:59.960500Z
FR       ARBF    00       HHZ     M       100.0      2019-02-17T00:00:01.200500Z 2019-02-20T23:59:59.670500Z
FR       ARBF    00       HHZ     M       100.0      2019-02-21T00:00:00.870501Z 2019-02-22T23:59:59.510500Z
FR       ARBF    00       HHZ     M       100.0      2019-02-23T00:00:00.880501Z 2019-02-25T23:59:59.620501Z
FR       ARBF    00       HHZ     M       100.0      2019-02-26T00:00:00.780500Z 2019-02-27T00:00:00.350500Z
FR       ARBF    00       HHZ     M       100.0      2019-02-27T00:00:00.360501Z 2019-02-27T23:59:59.920501Z
FR       ARBF    00       HHZ     M       100.0      2019-02-28T00:00:01.310500Z 2019-03-01T00:00:00.420500Z
